window_idx,equipment_id,operating_mode,batch,anomaly_type,label
12858,EQ-014,high_load,v3,sensor_malfunction,1
12859,EQ-014,high_load,v3,normal,0
12860,EQ-014,high_load,v3,normal,0
12861,EQ-014,high_load,v3,normal,0
12862,EQ-014,high_load,v3,normal,0
12863,EQ-014,high_load,v3,normal,0
12864,EQ-014,high_load,v3,normal,0
12865,EQ-014,high_load,v3,normal,0
12866,EQ-014,high_load,v3,normal,0
12867,EQ-014,high_load,v3,normal,0
12868,EQ-014,high_load,v3,normal,0
12869,EQ-014,high_load,v3,normal,0
12870,EQ-014,high_load,v3,normal,0
12871,EQ-014,high_load,v3,normal,0
12872,EQ-014,high_load,v3,normal,0
12873,EQ-014,high_load,v3,normal,0
12874,EQ-014,high_load,v3,normal,0
12875,EQ-014,high_load,v3,normal,0
12876,EQ-014,high_load,v3,normal,0
12877,EQ-014,high_load,v3,normal,0
12878,EQ-014,high_load,v3,normal,0
12879,EQ-014,high_load,v3,normal,0
12880,EQ-014,high_load,v3,normal,0
12881,EQ-014,high_load,v3,normal,0
12882,EQ-014,high_load,v3,normal,0
12883,EQ-014,high_load,v3,normal,0
12884,EQ-014,high_load,v3,normal,0
12885,EQ-014,high_load,v3,normal,0
12886,EQ-014,high_load,v3,normal,0
12887,EQ-014,high_load,v3,normal,0
12888,EQ-014,high_load,v3,normal,0
12889,EQ-014,high_load,v3,normal,0
12890,EQ-014,high_load,v3,normal,0
12891,EQ-014,idle,v3,normal,0
12892,EQ-014,idle,v3,normal,0
12893,EQ-014,idle,v3,normal,0
12894,EQ-014,idle,v3,normal,0
12895,EQ-014,idle,v3,normal,0
12896,EQ-014,idle,v3,normal,0
12897,EQ-014,idle,v3,normal,0
12898,EQ-014,idle,v3,normal,0
12899,EQ-014,idle,v3,normal,0
12900,EQ-014,idle,v3,bearing_degradation,1
12901,EQ-014,idle,v3,bearing_degradation,1
12902,EQ-014,idle,v3,bearing_degradation,1
12903,EQ-014,idle,v3,bearing_degradation,1
12904,EQ-014,idle,v3,bearing_degradation,1
12905,EQ-014,idle,v3,bearing_degradation,1
12906,EQ-014,idle,v3,normal,0
12907,EQ-014,normal,v3,normal,0
12908,EQ-014,normal,v3,normal,0
12909,EQ-014,normal,v3,normal,0
12910,EQ-014,normal,v3,normal,0
12911,EQ-014,normal,v3,normal,0
12912,EQ-014,normal,v3,normal,0
12913,EQ-014,normal,v3,normal,0
12914,EQ-014,normal,v3,normal,0
12915,EQ-014,normal,v3,normal,0
12916,EQ-014,normal,v3,normal,0
12917,EQ-014,normal,v3,normal,0
12918,EQ-014,normal,v3,normal,0
12919,EQ-014,normal,v3,normal,0
12920,EQ-014,normal,v3,normal,0
12921,EQ-014,normal,v3,normal,0
12922,EQ-014,normal,v3,normal,0
12923,EQ-014,normal,v3,normal,0
12924,EQ-014,normal,v3,normal,0
12925,EQ-014,normal,v3,normal,0
12926,EQ-014,normal,v3,normal,0
12927,EQ-014,normal,v3,normal,0
12928,EQ-014,normal,v3,normal,0
12929,EQ-014,normal,v3,normal,0
12930,EQ-014,normal,v3,normal,0
12931,EQ-014,normal,v3,normal,0
12932,EQ-014,normal,v3,normal,0
12933,EQ-014,normal,v3,normal,0
12934,EQ-014,normal,v3,normal,0
12935,EQ-014,normal,v3,normal,0
12936,EQ-014,normal,v3,normal,0
12937,EQ-014,normal,v3,normal,0
12938,EQ-014,normal,v3,normal,0
12939,EQ-014,normal,v3,normal,0
12940,EQ-014,normal,v3,normal,0
12941,EQ-014,normal,v3,normal,0
12942,EQ-014,normal,v3,normal,0
12943,EQ-014,normal,v3,normal,0
12944,EQ-014,normal,v3,normal,0
12945,EQ-014,normal,v3,normal,0
12946,EQ-014,normal,v3,normal,0
12947,EQ-014,normal,v3,normal,0
12948,EQ-014,normal,v3,normal,0
12949,EQ-014,normal,v3,normal,0
12950,EQ-014,normal,v3,normal,0
12951,EQ-014,normal,v3,normal,0
12952,EQ-014,normal,v3,normal,0
12953,EQ-014,normal,v3,normal,0
12954,EQ-014,normal,v3,normal,0
12955,EQ-014,normal,v3,normal,0
12956,EQ-014,normal,v3,normal,0
12957,EQ-014,normal,v3,normal,0
12958,EQ-014,normal,v3,normal,0
12959,EQ-014,normal,v3,normal,0
12960,EQ-014,normal,v3,normal,0
12961,EQ-014,normal,v3,normal,0
12962,EQ-014,normal,v3,normal,0
12963,EQ-014,normal,v3,normal,0
12964,EQ-014,normal,v3,normal,0
12965,EQ-014,normal,v3,normal,0
12966,EQ-014,normal,v3,normal,0
12967,EQ-014,normal,v3,normal,0
12968,EQ-014,normal,v3,normal,0
12969,EQ-014,normal,v3,normal,0
12970,EQ-014,normal,v3,normal,0
12971,EQ-014,normal,v3,normal,0
12972,EQ-014,normal,v3,normal,0
12973,EQ-014,normal,v3,normal,0
12974,EQ-014,normal,v3,normal,0
12975,EQ-014,normal,v3,normal,0
12976,EQ-014,normal,v3,normal,0
12977,EQ-014,normal,v3,normal,0
12978,EQ-014,normal,v3,normal,0
12979,EQ-014,normal,v3,normal,0
12980,EQ-014,normal,v3,normal,0
12981,EQ-014,normal,v3,normal,0
12982,EQ-014,normal,v3,normal,0
12983,EQ-014,normal,v3,normal,0
12984,EQ-014,normal,v3,normal,0
12985,EQ-014,normal,v3,normal,0
12986,EQ-014,normal,v3,normal,0
12987,EQ-014,normal,v3,normal,0
12988,EQ-014,normal,v3,normal,0
12989,EQ-014,normal,v3,normal,0
12990,EQ-014,normal,v3,normal,0
12991,EQ-014,normal,v3,normal,0
12992,EQ-014,normal,v3,normal,0
12993,EQ-014,normal,v3,normal,0
12994,EQ-014,normal,v3,normal,0
12995,EQ-014,normal,v3,normal,0
12996,EQ-014,normal,v3,normal,0
12997,EQ-014,normal,v3,normal,0
12998,EQ-014,normal,v3,normal,0
12999,EQ-014,normal,v3,normal,0
13000,EQ-014,normal,v3,normal,0
13001,EQ-014,normal,v3,normal,0
13002,EQ-014,normal,v3,normal,0
13003,EQ-014,normal,v3,normal,0
13004,EQ-014,normal,v3,normal,0
13005,EQ-014,normal,v3,normal,0
13006,EQ-014,normal,v3,normal,0
13007,EQ-014,normal,v3,normal,0
13008,EQ-014,normal,v3,normal,0
13009,EQ-014,normal,v3,normal,0
13010,EQ-014,normal,v3,normal,0
13011,EQ-014,normal,v3,normal,0
13012,EQ-014,normal,v3,normal,0
13013,EQ-014,normal,v3,normal,0
13014,EQ-014,normal,v3,normal,0
13015,EQ-014,normal,v3,normal,0
13016,EQ-014,normal,v3,normal,0
13017,EQ-014,normal,v3,normal,0
13018,EQ-014,normal,v3,normal,0
13019,EQ-014,normal,v3,normal,0
13020,EQ-014,normal,v3,bearing_degradation,1
13021,EQ-014,normal,v3,bearing_degradation,1
13022,EQ-014,normal,v3,bearing_degradation,1
13023,EQ-014,normal,v3,bearing_degradation,1
13024,EQ-014,normal,v3,bearing_degradation,1
13025,EQ-014,normal,v3,bearing_degradation,1
13026,EQ-014,normal,v3,normal,0
13027,EQ-014,normal,v3,normal,0
13028,EQ-014,normal,v3,normal,0
13029,EQ-014,normal,v3,normal,0
13030,EQ-014,normal,v3,normal,0
13031,EQ-014,normal,v3,normal,0
13032,EQ-014,normal,v3,normal,0
13033,EQ-014,normal,v3,normal,0
13034,EQ-014,normal,v3,normal,0
13035,EQ-014,normal,v3,normal,0
13036,EQ-014,normal,v3,normal,0
13037,EQ-014,normal,v3,normal,0
13038,EQ-014,normal,v3,normal,0
13039,EQ-014,normal,v3,normal,0
13040,EQ-014,normal,v3,normal,0
13041,EQ-014,normal,v3,normal,0
13042,EQ-014,normal,v3,normal,0
13043,EQ-014,normal,v3,normal,0
13044,EQ-014,normal,v3,normal,0
13045,EQ-014,normal,v3,normal,0
13046,EQ-014,normal,v3,normal,0
13047,EQ-014,normal,v3,normal,0
13048,EQ-014,normal,v3,normal,0
13049,EQ-014,normal,v3,normal,0
13050,EQ-014,normal,v3,normal,0
13051,EQ-014,normal,v3,normal,0
13052,EQ-014,normal,v3,normal,0
13053,EQ-014,normal,v3,normal,0
13054,EQ-014,normal,v3,normal,0
13055,EQ-014,normal,v3,normal,0
13056,EQ-014,normal,v3,normal,0
13057,EQ-014,normal,v3,normal,0
13058,EQ-014,normal,v3,normal,0
13059,EQ-014,normal,v3,normal,0
13060,EQ-014,normal,v3,normal,0
13061,EQ-014,normal,v3,normal,0
13062,EQ-014,normal,v3,normal,0
13063,EQ-014,normal,v3,normal,0
13064,EQ-014,normal,v3,normal,0
13065,EQ-014,normal,v3,normal,0
13066,EQ-014,normal,v3,normal,0
13067,EQ-014,normal,v3,normal,0
13068,EQ-014,normal,v3,normal,0
13069,EQ-014,normal,v3,normal,0
13070,EQ-014,normal,v3,normal,0
13071,EQ-014,normal,v3,normal,0
13072,EQ-014,normal,v3,normal,0
13073,EQ-014,normal,v3,normal,0
13074,EQ-014,normal,v3,normal,0
13075,EQ-014,normal,v3,normal,0
13076,EQ-014,normal,v3,normal,0
13077,EQ-014,normal,v3,normal,0
13078,EQ-014,normal,v3,normal,0
13079,EQ-014,normal,v3,normal,0
13080,EQ-014,normal,v3,normal,0
13081,EQ-014,normal,v3,normal,0
13082,EQ-014,normal,v3,normal,0
13083,EQ-014,normal,v3,normal,0
13084,EQ-014,normal,v3,normal,0
13085,EQ-014,normal,v3,normal,0
13086,EQ-014,normal,v3,normal,0
13087,EQ-014,normal,v3,normal,0
13088,EQ-014,normal,v3,normal,0
13089,EQ-014,normal,v3,normal,0
13090,EQ-014,normal,v3,normal,0
13091,EQ-014,normal,v3,normal,0
13092,EQ-014,normal,v3,normal,0
13093,EQ-014,normal,v3,normal,0
13094,EQ-014,normal,v3,normal,0
13095,EQ-014,normal,v3,normal,0
13096,EQ-014,normal,v3,normal,0
13097,EQ-014,normal,v3,normal,0
13098,EQ-014,normal,v3,normal,0
13099,EQ-014,normal,v3,normal,0
13100,EQ-014,normal,v3,normal,0
13101,EQ-014,normal,v3,normal,0
13102,EQ-014,normal,v3,normal,0
13103,EQ-014,normal,v3,normal,0
13104,EQ-014,normal,v3,thermal_runaway,1
13105,EQ-014,normal,v3,thermal_runaway,1
13106,EQ-014,normal,v3,thermal_runaway,1
13107,EQ-014,normal,v3,thermal_runaway,1
13108,EQ-014,normal,v3,thermal_runaway,1
13109,EQ-014,normal,v3,thermal_runaway,1
13110,EQ-014,normal,v3,thermal_runaway,1
13111,EQ-014,normal,v3,thermal_runaway,1
13112,EQ-014,normal,v3,thermal_runaway,1
13113,EQ-014,normal,v3,normal,0
13114,EQ-014,normal,v3,normal,0
13115,EQ-014,normal,v3,normal,0
13116,EQ-014,normal,v3,normal,0
13117,EQ-014,normal,v3,normal,0
13118,EQ-014,normal,v3,normal,0
13119,EQ-014,normal,v3,normal,0
13120,EQ-014,normal,v3,normal,0
13121,EQ-014,normal,v3,normal,0
13122,EQ-014,normal,v3,normal,0
13123,EQ-014,normal,v3,normal,0
13124,EQ-014,normal,v3,normal,0
13125,EQ-014,normal,v3,normal,0
13126,EQ-014,normal,v3,normal,0
13127,EQ-014,normal,v3,normal,0
13128,EQ-014,normal,v3,normal,0
13129,EQ-014,normal,v3,normal,0
13130,EQ-014,normal,v3,normal,0
13131,EQ-014,normal,v3,normal,0
13132,EQ-014,normal,v3,normal,0
13133,EQ-014,normal,v3,normal,0
13134,EQ-014,normal,v3,normal,0
13135,EQ-014,normal,v3,normal,0
13136,EQ-014,normal,v3,normal,0
13137,EQ-014,normal,v3,normal,0
13138,EQ-014,normal,v3,normal,0
13139,EQ-014,normal,v3,normal,0
13140,EQ-014,normal,v3,normal,0
13141,EQ-014,normal,v3,normal,0
13142,EQ-014,normal,v3,normal,0
13143,EQ-014,normal,v3,normal,0
13144,EQ-014,normal,v3,normal,0
13145,EQ-014,normal,v3,normal,0
13146,EQ-014,normal,v3,normal,0
13147,EQ-014,normal,v3,normal,0
13148,EQ-014,normal,v3,normal,0
13149,EQ-014,normal,v3,normal,0
13150,EQ-014,normal,v3,normal,0
13151,EQ-014,normal,v3,normal,0
13152,EQ-014,normal,v3,normal,0
13153,EQ-014,normal,v3,normal,0
13154,EQ-014,normal,v3,normal,0
13155,EQ-014,normal,v3,normal,0
13156,EQ-014,normal,v3,normal,0
13157,EQ-014,normal,v3,normal,0
13158,EQ-014,normal,v3,bearing_degradation,1
13159,EQ-014,normal,v3,bearing_degradation,1
13160,EQ-014,normal,v3,bearing_degradation,1
13161,EQ-014,normal,v3,bearing_degradation,1
13162,EQ-014,normal,v3,bearing_degradation,1
13163,EQ-014,normal,v3,thermal_runaway,1
13164,EQ-014,normal,v3,thermal_runaway,1
13165,EQ-014,normal,v3,thermal_runaway,1
13166,EQ-014,normal,v3,thermal_runaway,1
13167,EQ-014,normal,v3,thermal_runaway,1
13168,EQ-014,normal,v3,thermal_runaway,1
13169,EQ-014,normal,v3,thermal_runaway,1
13170,EQ-014,normal,v3,normal,0
13171,EQ-014,normal,v3,normal,0
13172,EQ-014,normal,v3,normal,0
13173,EQ-014,normal,v3,normal,0
13174,EQ-014,normal,v3,normal,0
13175,EQ-014,normal,v3,normal,0
13176,EQ-014,normal,v3,normal,0
13177,EQ-014,normal,v3,normal,0
13178,EQ-014,normal,v3,normal,0
13179,EQ-014,normal,v3,normal,0
13180,EQ-014,normal,v3,normal,0
13181,EQ-014,normal,v3,normal,0
13182,EQ-014,normal,v3,normal,0
13183,EQ-014,normal,v3,normal,0
13184,EQ-014,normal,v3,normal,0
13185,EQ-014,normal,v3,normal,0
13186,EQ-014,normal,v3,normal,0
13187,EQ-014,normal,v3,normal,0
13188,EQ-014,normal,v3,normal,0
13189,EQ-014,normal,v3,normal,0
13190,EQ-014,normal,v3,normal,0
13191,EQ-014,normal,v3,normal,0
13192,EQ-014,normal,v3,normal,0
13193,EQ-014,normal,v3,normal,0
13194,EQ-014,normal,v3,normal,0
13195,EQ-014,normal,v3,normal,0
13196,EQ-014,normal,v3,normal,0
13197,EQ-014,normal,v3,normal,0
13198,EQ-014,normal,v3,normal,0
13199,EQ-014,normal,v3,normal,0
13200,EQ-014,normal,v3,normal,0
13201,EQ-014,normal,v3,normal,0
13202,EQ-014,normal,v3,normal,0
13203,EQ-014,normal,v3,normal,0
13204,EQ-014,normal,v3,normal,0
13205,EQ-014,normal,v3,normal,0
13206,EQ-014,normal,v3,normal,0
13207,EQ-014,normal,v3,normal,0
13208,EQ-014,normal,v3,normal,0
13209,EQ-014,normal,v3,normal,0
13210,EQ-014,normal,v3,normal,0
13211,EQ-014,normal,v3,normal,0
13212,EQ-014,normal,v3,bearing_degradation,1
13213,EQ-014,normal,v3,bearing_degradation,1
13214,EQ-014,normal,v3,bearing_degradation,1
13215,EQ-014,normal,v3,bearing_degradation,1
13216,EQ-014,normal,v3,bearing_degradation,1
13217,EQ-014,normal,v3,normal,0
13218,EQ-014,normal,v3,normal,0
13219,EQ-014,normal,v3,normal,0
13220,EQ-014,normal,v3,normal,0
13221,EQ-014,normal,v3,normal,0
13222,EQ-014,normal,v3,normal,0
13223,EQ-014,normal,v3,normal,0
13224,EQ-014,normal,v3,normal,0
13225,EQ-014,normal,v3,normal,0
13226,EQ-014,normal,v3,normal,0
13227,EQ-014,normal,v3,normal,0
13228,EQ-014,normal,v3,normal,0
13229,EQ-014,normal,v3,normal,0
13230,EQ-014,normal,v3,normal,0
13231,EQ-014,normal,v3,normal,0
13232,EQ-014,normal,v3,normal,0
13233,EQ-014,normal,v3,normal,0
13234,EQ-014,normal,v3,normal,0
13235,EQ-014,normal,v3,normal,0
13236,EQ-014,normal,v3,normal,0
13237,EQ-014,normal,v3,normal,0
13238,EQ-014,normal,v3,normal,0
13239,EQ-014,normal,v3,sensor_malfunction,1
13240,EQ-014,normal,v3,sensor_malfunction,1
13241,EQ-014,normal,v3,sensor_malfunction,1
13242,EQ-014,normal,v3,sensor_malfunction,1
13243,EQ-014,normal,v3,sensor_malfunction,1
13244,EQ-014,normal,v3,sensor_malfunction,1
13245,EQ-014,normal,v3,normal,0
13246,EQ-014,normal,v3,normal,0
13247,EQ-014,normal,v3,normal,0
13248,EQ-014,normal,v3,normal,0
13249,EQ-014,normal,v3,normal,0
13250,EQ-014,normal,v3,normal,0
13251,EQ-014,normal,v3,normal,0
13252,EQ-014,normal,v3,normal,0
13253,EQ-014,normal,v3,normal,0
13254,EQ-014,normal,v3,normal,0
13255,EQ-014,normal,v3,normal,0
13256,EQ-014,normal,v3,normal,0
13257,EQ-014,normal,v3,normal,0
13258,EQ-014,normal,v3,normal,0
13259,EQ-014,normal,v3,normal,0
13260,EQ-014,normal,v3,normal,0
13261,EQ-014,normal,v3,normal,0
13262,EQ-014,normal,v3,normal,0
13263,EQ-014,normal,v3,normal,0
13264,EQ-014,normal,v3,normal,0
13265,EQ-014,normal,v3,normal,0
13266,EQ-014,normal,v3,normal,0
13267,EQ-014,normal,v3,normal,0
13268,EQ-014,normal,v3,normal,0
13269,EQ-014,normal,v3,normal,0
13270,EQ-014,normal,v3,normal,0
13271,EQ-014,normal,v3,normal,0
13272,EQ-014,normal,v3,normal,0
13273,EQ-014,normal,v3,normal,0
13274,EQ-014,normal,v3,normal,0
13275,EQ-014,normal,v3,normal,0
13276,EQ-014,normal,v3,normal,0
13277,EQ-014,normal,v3,normal,0
13278,EQ-014,normal,v3,normal,0
13279,EQ-014,normal,v3,normal,0
13280,EQ-014,normal,v3,normal,0
13281,EQ-014,normal,v3,normal,0
13282,EQ-014,normal,v3,normal,0
13283,EQ-014,normal,v3,normal,0
13284,EQ-014,normal,v3,normal,0
13285,EQ-014,normal,v3,normal,0
13286,EQ-014,normal,v3,normal,0
13287,EQ-014,normal,v3,normal,0
13288,EQ-014,normal,v3,normal,0
13289,EQ-014,normal,v3,normal,0
13290,EQ-014,normal,v3,normal,0
13291,EQ-014,normal,v3,normal,0
13292,EQ-014,normal,v3,normal,0
13293,EQ-014,normal,v3,normal,0
13294,EQ-014,normal,v3,normal,0
13295,EQ-014,normal,v3,normal,0
13296,EQ-014,normal,v3,normal,0
13297,EQ-014,normal,v3,normal,0
13298,EQ-014,normal,v3,normal,0
13299,EQ-014,normal,v3,normal,0
13300,EQ-014,normal,v3,normal,0
13301,EQ-014,normal,v3,normal,0
13302,EQ-014,normal,v3,normal,0
13303,EQ-014,normal,v3,normal,0
13304,EQ-014,normal,v3,normal,0
13305,EQ-014,normal,v3,normal,0
13306,EQ-014,normal,v3,normal,0
13307,EQ-014,normal,v3,normal,0
13308,EQ-014,normal,v3,normal,0
13309,EQ-014,normal,v3,normal,0
13310,EQ-014,normal,v3,normal,0
13311,EQ-014,normal,v3,normal,0
13312,EQ-014,normal,v3,normal,0
13313,EQ-014,normal,v3,normal,0
13314,EQ-014,normal,v3,normal,0
13315,EQ-014,normal,v3,normal,0
13316,EQ-014,normal,v3,normal,0
13317,EQ-014,normal,v3,bearing_degradation,1
13318,EQ-014,normal,v3,bearing_degradation,1
13319,EQ-014,normal,v3,bearing_degradation,1
13320,EQ-014,normal,v3,bearing_degradation,1
13321,EQ-014,normal,v3,bearing_degradation,1
13322,EQ-014,normal,v3,bearing_degradation,1
13323,EQ-014,normal,v3,normal,0
13324,EQ-014,normal,v3,normal,0
13325,EQ-014,normal,v3,normal,0
13326,EQ-014,normal,v3,normal,0
13327,EQ-014,normal,v3,normal,0
13328,EQ-014,normal,v3,normal,0
13329,EQ-014,normal,v3,thermal_runaway,1
13330,EQ-014,normal,v3,thermal_runaway,1
13331,EQ-014,normal,v3,thermal_runaway,1
13332,EQ-014,normal,v3,thermal_runaway,1
13333,EQ-014,normal,v3,thermal_runaway,1
13334,EQ-014,normal,v3,thermal_runaway,1
13335,EQ-014,normal,v3,bearing_degradation,1
13336,EQ-014,normal,v3,bearing_degradation,1
13337,EQ-014,normal,v3,bearing_degradation,1
13338,EQ-014,normal,v3,normal,0
13339,EQ-014,normal,v3,normal,0
13340,EQ-014,normal,v3,normal,0
13341,EQ-014,normal,v3,normal,0
13342,EQ-014,normal,v3,normal,0
13343,EQ-014,normal,v3,normal,0
13344,EQ-014,normal,v3,normal,0
13345,EQ-014,normal,v3,normal,0
13346,EQ-014,normal,v3,normal,0
13347,EQ-014,normal,v3,normal,0
13348,EQ-014,normal,v3,normal,0
13349,EQ-014,normal,v3,normal,0
13350,EQ-014,normal,v3,normal,0
13351,EQ-014,normal,v3,normal,0
13352,EQ-014,normal,v3,normal,0
13353,EQ-014,normal,v3,normal,0
13354,EQ-014,normal,v3,normal,0
13355,EQ-014,normal,v3,normal,0
13356,EQ-014,normal,v3,normal,0
13357,EQ-014,normal,v3,normal,0
13358,EQ-014,normal,v3,normal,0
13359,EQ-014,normal,v3,normal,0
13360,EQ-014,normal,v3,normal,0
13361,EQ-014,normal,v3,normal,0
13362,EQ-014,normal,v3,normal,0
13363,EQ-014,normal,v3,normal,0
13364,EQ-014,normal,v3,normal,0
13365,EQ-014,normal,v3,normal,0
13366,EQ-014,normal,v3,normal,0
13367,EQ-014,normal,v3,bearing_degradation,1
13368,EQ-014,normal,v3,bearing_degradation,1
13369,EQ-014,normal,v3,bearing_degradation,1
13370,EQ-014,normal,v3,bearing_degradation,1
13371,EQ-014,normal,v3,bearing_degradation,1
13372,EQ-014,normal,v3,bearing_degradation,1
13373,EQ-014,normal,v3,normal,0
13374,EQ-014,normal,v3,normal,0
13375,EQ-014,normal,v3,normal,0
13376,EQ-014,normal,v3,normal,0
13377,EQ-014,normal,v3,normal,0
13378,EQ-014,normal,v3,normal,0
13379,EQ-014,normal,v3,normal,0
13380,EQ-014,normal,v3,normal,0
13381,EQ-014,normal,v3,normal,0
13382,EQ-014,normal,v3,normal,0
13383,EQ-014,normal,v3,normal,0
13384,EQ-014,normal,v3,normal,0
13385,EQ-014,normal,v3,normal,0
13386,EQ-014,normal,v3,normal,0
13387,EQ-014,normal,v3,normal,0
13388,EQ-014,normal,v3,normal,0
13389,EQ-014,normal,v3,normal,0
13390,EQ-014,normal,v3,normal,0
13391,EQ-014,normal,v3,normal,0
13392,EQ-014,normal,v3,normal,0
13393,EQ-014,normal,v3,normal,0
13394,EQ-014,normal,v3,normal,0
13395,EQ-014,normal,v3,normal,0
13396,EQ-014,normal,v3,normal,0
13397,EQ-014,normal,v3,normal,0
13398,EQ-014,normal,v3,normal,0
13399,EQ-014,normal,v3,normal,0
13400,EQ-014,normal,v3,normal,0
13401,EQ-014,normal,v3,normal,0
13402,EQ-014,normal,v3,normal,0
13403,EQ-014,normal,v3,normal,0
13404,EQ-014,normal,v3,normal,0
13405,EQ-014,normal,v3,normal,0
13406,EQ-014,normal,v3,normal,0
13407,EQ-014,normal,v3,normal,0
13408,EQ-014,normal,v3,normal,0
13409,EQ-014,normal,v3,normal,0
13410,EQ-014,normal,v3,normal,0
13411,EQ-014,normal,v3,normal,0
13412,EQ-014,normal,v3,normal,0
13413,EQ-014,normal,v3,normal,0
13414,EQ-014,normal,v3,normal,0
13415,EQ-014,normal,v3,normal,0
13416,EQ-014,normal,v3,normal,0
13417,EQ-014,normal,v3,normal,0
13418,EQ-014,normal,v3,normal,0
13419,EQ-014,normal,v3,normal,0
13420,EQ-014,normal,v3,normal,0
13421,EQ-014,normal,v3,normal,0
13422,EQ-014,normal,v3,normal,0
13423,EQ-014,normal,v3,normal,0
13424,EQ-014,normal,v3,normal,0
13425,EQ-014,normal,v3,normal,0
13426,EQ-014,normal,v3,normal,0
13427,EQ-014,normal,v3,normal,0
13428,EQ-014,normal,v3,normal,0
13429,EQ-014,normal,v3,normal,0
13430,EQ-014,normal,v3,normal,0
13431,EQ-014,normal,v3,normal,0
13432,EQ-014,normal,v3,normal,0
13433,EQ-014,normal,v3,normal,0
13434,EQ-014,normal,v3,normal,0
13435,EQ-014,normal,v3,normal,0
13436,EQ-014,normal,v3,normal,0
13437,EQ-014,normal,v3,normal,0
13438,EQ-014,normal,v3,normal,0
13439,EQ-014,normal,v3,normal,0
13440,EQ-014,normal,v3,normal,0
13441,EQ-014,normal,v3,normal,0
13442,EQ-014,normal,v3,normal,0
13443,EQ-014,normal,v3,normal,0
13444,EQ-014,normal,v3,normal,0
13445,EQ-014,normal,v3,normal,0
13446,EQ-014,normal,v3,normal,0
13447,EQ-014,normal,v3,normal,0
13448,EQ-014,normal,v3,normal,0
13449,EQ-014,normal,v3,normal,0
13450,EQ-014,normal,v3,normal,0
13451,EQ-014,normal,v3,normal,0
13452,EQ-014,normal,v3,normal,0
13453,EQ-014,normal,v3,normal,0
13454,EQ-014,normal,v3,normal,0
13455,EQ-014,normal,v3,normal,0
13456,EQ-014,normal,v3,normal,0
13457,EQ-014,normal,v3,normal,0
13458,EQ-014,normal,v3,normal,0
13459,EQ-014,normal,v3,normal,0
13460,EQ-014,normal,v3,normal,0
13461,EQ-014,normal,v3,normal,0
13462,EQ-014,normal,v3,normal,0
13463,EQ-014,normal,v3,normal,0
13464,EQ-014,normal,v3,normal,0
13465,EQ-014,normal,v3,normal,0
13466,EQ-014,normal,v3,normal,0
13467,EQ-014,normal,v3,normal,0
13468,EQ-014,normal,v3,normal,0
13469,EQ-014,normal,v3,normal,0
13470,EQ-014,normal,v3,normal,0
13471,EQ-014,normal,v3,normal,0
13472,EQ-014,normal,v3,normal,0
13473,EQ-014,normal,v3,pressure_leak,1
13474,EQ-014,normal,v3,pressure_leak,1
13475,EQ-014,normal,v3,pressure_leak,1
13476,EQ-014,normal,v3,pressure_leak,1
13477,EQ-014,normal,v3,pressure_leak,1
13478,EQ-014,normal,v3,pressure_leak,1
13479,EQ-014,normal,v3,pressure_leak,1
13480,EQ-014,normal,v3,pressure_leak,1
13481,EQ-014,normal,v3,pressure_leak,1
13482,EQ-014,normal,v3,pressure_leak,1
13483,EQ-014,normal,v3,normal,0
13484,EQ-014,normal,v3,normal,0
13485,EQ-014,normal,v3,normal,0
13486,EQ-014,normal,v3,normal,0
13487,EQ-014,normal,v3,normal,0
13488,EQ-014,normal,v3,normal,0
13489,EQ-014,normal,v3,normal,0
13490,EQ-014,normal,v3,normal,0
13491,EQ-014,normal,v3,normal,0
13492,EQ-014,normal,v3,normal,0
13493,EQ-014,normal,v3,normal,0
13494,EQ-014,normal,v3,normal,0
13495,EQ-014,normal,v3,normal,0
13496,EQ-014,normal,v3,normal,0
13497,EQ-014,normal,v3,normal,0
13498,EQ-014,normal,v3,normal,0
13499,EQ-014,normal,v3,normal,0
13500,EQ-014,normal,v3,normal,0
13501,EQ-014,normal,v3,normal,0
13502,EQ-014,normal,v3,normal,0
13503,EQ-014,normal,v3,normal,0
13504,EQ-014,normal,v3,normal,0
13505,EQ-014,normal,v3,normal,0
13506,EQ-014,normal,v3,normal,0
13507,EQ-014,normal,v3,normal,0
13508,EQ-014,normal,v3,normal,0
13509,EQ-014,normal,v3,normal,0
13510,EQ-014,normal,v3,normal,0
13511,EQ-014,normal,v3,normal,0
13512,EQ-014,normal,v3,normal,0
13513,EQ-014,normal,v3,normal,0
13514,EQ-014,normal,v3,normal,0
13515,EQ-014,normal,v3,normal,0
13516,EQ-014,normal,v3,normal,0
13517,EQ-014,normal,v3,normal,0
13518,EQ-014,normal,v3,normal,0
13519,EQ-014,normal,v3,normal,0
13520,EQ-014,normal,v3,normal,0
13521,EQ-014,normal,v3,normal,0
13522,EQ-014,normal,v3,normal,0
13523,EQ-014,normal,v3,normal,0
